user_id,group
7521,control
14615,control
2151,control
10630,treatment
7041,control
3126,control
11973,control
13481,treatment
9899,control
13169,treatment
3302,control
11475,control
5797,treatment
8484,treatment
10051,control
13971,treatment
2135,control
2653,control
14353,treatment
1143,control
7630,treatment
3122,treatment
1688,treatment
387,treatment
10255,control
1406,control
2781,treatment
3047,treatment
10101,control
10079,control
7081,treatment
7822,control
14731,treatment
4376,control
9763,treatment
6603,treatment
6979,control
4277,treatment
6161,treatment
11437,treatment
10472,control
8859,treatment
4982,control
3839,control
11217,treatment
10916,control
3438,control
7476,control
10833,control
9150,control
10652,treatment
8128,control
12317,treatment
12194,control
3695,control
8631,control
8259,treatment
1268,treatment
3733,treatment
8269,control
10052,control
14874,control
10380,control
9593,control
6585,control
14764,control
2485,control
4788,control
9824,treatment
5568,treatment
1594,control
6595,control
10297,treatment
12290,treatment
7275,treatment
10033,control
6930,control
1612,control
3618,control
2550,control
9017,control
7740,treatment
10058,control
10322,treatment
2237,control
14396,control
5140,treatment
3647,control
14110,control
8718,treatment
6766,treatment
8267,treatment
3270,control
1036,control
1588,treatment
14517,control
6256,treatment
7173,control
13533,control
9043,treatment
1467,treatment
14135,control
8176,treatment
2836,treatment
8499,control
10008,control
3403,control
349,treatment
1525,treatment
1890,control
9601,treatment
9774,control
10796,control
2693,control
9717,control
7738,treatment
13876,treatment
3796,control
2027,treatment
5009,control
7417,control
9332,treatment
11199,treatment
6897,control
466,control
7943,treatment
4032,control
2397,treatment
3367,control
9574,treatment
8295,control
8692,treatment
9452,control
4175,treatment
5945,treatment
7726,treatment
5773,treatment
2801,treatment
6015,treatment
13683,treatment
354,control
723,treatment
10147,control
2936,control
4696,control
2174,treatment
8710,control
10559,control
5357,treatment
13547,treatment
11989,control
2283,treatment
6469,treatment
8737,control
5862,control
6986,treatment
12112,treatment
5447,control
12716,treatment
10679,control
550,control
7447,treatment
4439,control
8869,treatment
10788,treatment
10877,control
13010,control
9336,treatment
3132,control
9927,control
438,treatment
589,treatment
13649,treatment
7279,control
14043,control
14515,control
6951,control
14645,control
8745,control
7230,control
5669,treatment
12056,control
2686,control
5303,treatment
7751,control
4546,treatment
9157,treatment
5213,control
7499,treatment
2098,treatment
6559,treatment
4405,control
5838,control
10910,control
213,control
12998,treatment
10341,treatment
14799,control
4103,control
10240,treatment
11569,treatment
9215,control
2979,treatment
8529,control
926,control
13158,control
11119,control
6152,control
1325,treatment
469,control
8661,control
7039,control
7532,treatment
12918,treatment
14031,control
2779,treatment
4116,control
2490,treatment
7168,treatment
2510,treatment
9024,treatment
12450,control
7849,treatment
14308,treatment
8206,control
12117,treatment
11658,treatment
12272,control
8577,control
14659,treatment
8796,treatment
5484,control
7715,treatment
13822,treatment
13134,control
13888,control
5227,control
2022,control
13523,control
11224,treatment
5634,treatment
10368,treatment
12656,control
1185,treatment
14587,treatment
11228,control
3954,treatment
431,control
9977,treatment
3938,treatment
5814,control
12702,treatment
3461,treatment
13580,control
2460,control
1624,control
9234,control
14024,treatment
11209,control
6178,control
4076,control
6085,control
2707,treatment
2935,control
8954,control
1298,control
14950,treatment
711,control
2357,treatment
3770,treatment
5190,treatment
7180,treatment
4916,treatment
11946,treatment
11436,treatment
4925,treatment
7430,treatment
1258,treatment
6889,control
13401,control
12157,control
4296,control
316,control
11395,treatment
682,treatment
2370,treatment
2614,control
5900,control
2805,control
5337,treatment
4485,control
4403,treatment
6584,treatment
13087,control
8733,control
12595,control
6386,control
6009,treatment
12217,treatment
7194,treatment
4880,control
6394,control
1254,control
9940,treatment
13153,control
4343,control
10843,treatment
4815,control
3470,control
4202,control
7538,treatment
14180,control
4931,treatment
13183,treatment
9244,control
11060,control
10844,treatment
4010,treatment
11122,treatment
11069,treatment
9339,control
10648,treatment
3128,treatment
3654,control
14513,control
4665,control
2379,treatment
10890,control
8317,control
13354,control
11630,control
8383,control
4011,control
4299,treatment
7530,control
1710,treatment
2861,treatment
12065,control
2429,treatment
12045,control
1348,control
5924,control
8308,treatment
3914,treatment
5067,control
14815,treatment
7152,treatment
6448,treatment
5790,treatment
4019,treatment
14825,treatment
3650,control
6917,control
9243,treatment
2775,treatment
12373,treatment
5481,treatment
12441,control
12829,control
7578,treatment
2396,treatment
2566,treatment
11642,treatment
12648,treatment
921,treatment
5949,control
6336,control
325,treatment
9462,treatment
7529,control
2456,control
4897,control
4640,control
7880,control
8676,control
5844,control
660,treatment
14016,control
9436,treatment
11192,treatment
971,control
12268,treatment
6689,control
7236,treatment
7702,treatment
2624,treatment
5504,control
2235,control
2209,treatment
4215,treatment
7642,treatment
3677,treatment
5910,control
13939,control
11776,treatment
4947,treatment
11881,control
11792,control
7434,treatment
505,treatment
5515,control
14412,control
4113,control
5865,treatment
13612,treatment
5159,treatment
3771,control
3638,treatment
11598,treatment
8309,treatment
12331,treatment
12020,control
10484,treatment
12504,treatment
5147,control
6106,control
7467,control
6086,treatment
14546,treatment
13743,treatment
11104,control
8314,treatment
6761,control
7339,treatment
5305,control
13989,control
887,treatment
8186,treatment
8127,control
5489,treatment
11628,control
231,control
9051,control
10815,control
3096,treatment
1662,treatment
8291,control
8366,treatment
7137,control
10016,treatment
13840,treatment
3148,treatment
8528,treatment
4785,treatment
13991,control
9080,control
7256,control
6762,treatment
1313,treatment
8428,treatment
12515,control
7372,treatment
9059,treatment
14173,treatment
5708,control
6716,treatment
9746,control
5763,control
6375,treatment
9804,treatment
4994,control
12694,treatment
366,treatment
6849,control
13749,treatment
13594,control
5229,control
3435,control
11091,control
9822,treatment
10710,treatment
362,treatment
5369,treatment
14802,control
2211,control
13725,treatment
9272,control
454,treatment
7733,control
12300,control
8588,control
9210,control
1759,control
4061,control
10768,treatment
765,control
8350,control
13332,treatment
9502,treatment
4067,treatment
2602,treatment
2461,treatment
4728,treatment
745,control
10619,treatment
4266,control
9952,treatment
9361,control
1695,control
4283,treatment
6873,control
3115,treatment
7955,treatment
13193,treatment
5345,control
692,treatment
10655,treatment
4052,treatment
9861,treatment
10695,control
1312,treatment
10233,treatment
13955,control
8791,treatment
13699,control
12824,control
8668,treatment
14065,treatment
2070,control
7964,control
12896,control
3561,treatment
14342,treatment
11179,treatment
13317,control
3716,treatment
6328,treatment
12660,control
6014,control
8675,control
14886,control
11143,treatment
5427,control
11298,control
4759,treatment
4903,control
5808,treatment
5021,control
5613,control
14408,treatment
10089,treatment
2279,treatment
422,treatment
7029,control
5601,treatment
10321,treatment
2233,control
9028,control
7796,control
10070,control
892,treatment
70,treatment
9003,treatment
7442,control
5476,treatment
10599,treatment
945,control
3905,treatment
11814,control
9075,treatment
12410,control
14434,treatment
8922,treatment
14010,control
4421,control
4502,control
10654,treatment
11841,treatment
2053,treatment
4131,control
1442,control
12590,treatment
6524,treatment
3630,treatment
1541,treatment
14005,control
8590,control
9368,control
1896,treatment
12899,treatment
10026,control
2078,treatment
150,control
8169,control
12239,treatment
434,treatment
5914,treatment
2885,control
6846,treatment
3300,control
9646,treatment
5597,treatment
6474,control
1732,control
10778,control
1611,control
12526,treatment
3964,control
2072,treatment
10795,control
11974,control
8052,control
14377,treatment
8787,control
1048,control
14399,control
967,treatment
13086,control
10461,treatment
1346,control
6738,treatment
2786,treatment
9415,treatment
11403,control
7688,treatment
496,treatment
12236,control
7632,treatment
10348,treatment
13045,control
8210,control
5265,control
14564,control
14770,treatment
7460,control
10777,treatment
186,control
11955,treatment
8985,treatment
3885,control
7392,control
9491,control
6182,control
8513,treatment
9392,control
11290,control
1923,treatment
3581,treatment
8973,control
5780,treatment
3594,control
7348,treatment
2703,treatment
1049,treatment
3288,treatment
9118,treatment
6672,treatment
10090,control
12364,control
7790,treatment
9572,treatment
13925,control
14931,control
14368,control
9348,treatment
13519,treatment
5854,treatment
1747,control
8584,control
14019,control
5533,control
6163,control
4992,control
12137,treatment
8399,control
626,control
8612,treatment
14429,control
9484,control
9881,treatment
14250,treatment
1966,control
12990,treatment
12584,control
8645,treatment
11709,treatment
12459,treatment
11829,control
2668,treatment
11086,control
10665,control
3515,control
13269,control
1955,control
60,control
497,control
6528,treatment
4217,control
3802,treatment
2467,treatment
11182,treatment
8276,treatment
3437,treatment
1956,control
3506,treatment
7280,treatment
14048,treatment
6360,treatment
1220,control
321,treatment
8709,treatment
7603,treatment
10586,control
3235,control
13731,treatment
11896,control
11260,treatment
8824,treatment
6785,treatment
2586,control
6344,control
817,treatment
11804,treatment
8917,treatment
3261,control
8022,control
3117,control
8465,treatment
7883,treatment
1003,control
8207,control
13900,treatment
8488,control
6774,treatment
8607,control
10043,treatment
2096,control
5226,control
3306,control
13263,control
14374,treatment
2829,treatment
8222,control
11678,treatment
8726,control
165,treatment
295,treatment
7985,treatment
9410,treatment
7203,control
13633,control
6376,control
14369,treatment
2478,control
5088,treatment
9375,treatment
5040,treatment
2596,control
3455,treatment
1969,treatment
9649,control
6391,control
9919,control
8172,control
8803,control
5117,treatment
549,treatment
12734,control
5142,treatment
11045,treatment
11132,control
4230,control
9231,treatment
7932,control
7908,control
1853,treatment
2430,treatment
713,control
4816,treatment
6414,treatment
3095,control
2177,treatment
1952,treatment
9367,control
8785,treatment
12618,treatment
4873,control
10049,treatment
10246,treatment
7455,treatment
9521,control
8603,control
10605,control
2761,control
910,control
7477,control
1523,control
7045,control
10566,control
6311,treatment
2158,control
7693,treatment
11570,treatment
7367,treatment
11011,control
8256,treatment
8881,control
12326,control
10312,treatment
798,treatment
9456,control
13484,control
13430,treatment
1994,treatment
8835,control
5291,control
1323,treatment
480,control
7784,treatment
7645,treatment
4060,treatment
2675,treatment
7002,control
5254,treatment
11271,treatment
11496,control
3348,control
14752,control
2867,treatment
10597,treatment
5982,control
7071,control
6119,control
14312,treatment
3120,treatment
4503,control
1544,control
232,treatment
4085,control
1676,treatment
4243,treatment
10020,treatment
2642,control
11762,treatment
12549,treatment
10469,treatment
4829,control
4755,control
8170,control
6865,treatment
484,control
5764,control
8812,treatment
3898,treatment
8924,treatment
1299,treatment
4505,control
8117,control
521,treatment
11812,treatment
8797,control
8315,control
8944,control
1511,treatment
828,treatment
8183,treatment
61,treatment
11036,treatment
7909,control
7804,control
10187,control
1265,control
6594,treatment
6844,control
436,treatment
3545,control
13304,control
1114,control
8756,treatment
9920,treatment
13336,treatment
12847,treatment
8340,treatment
4544,treatment
3574,control
4041,control
6000,control
1267,treatment
4117,treatment
4808,control
8178,control
7456,treatment
14350,treatment
1362,treatment
7255,control
1434,control
7622,control
1951,control
3547,control
3584,treatment
12162,treatment
12945,control
6132,control
13950,treatment
12547,control
12402,control
11328,control
3242,treatment
2292,treatment
2113,control
7941,treatment
12180,treatment
11544,treatment
12713,treatment
9186,control
1086,control
1008,treatment
9956,control
9316,control
4598,treatment
14728,treatment
5985,treatment
13289,control
11713,control
4107,control
10889,treatment
10436,treatment
4843,control
13458,control
6223,treatment
8986,control
12212,treatment
1243,control
3646,treatment
4213,treatment
14382,control
6541,treatment
14968,treatment
1879,control
8071,treatment
10503,treatment
1658,treatment
3303,treatment
8247,control
1407,control
10980,control
612,control
3022,control
9330,control
14846,treatment
5736,control
3804,treatment
10110,control
10725,treatment
3946,treatment
9701,treatment
7110,control
4468,control
8047,control
1693,control
10311,control
4811,control
14357,treatment
11954,control
4419,control
9208,treatment
3550,treatment
12469,treatment
10967,treatment
2206,treatment
6703,control
13582,treatment
8159,control
592,control
14052,control
7239,treatment
9422,treatment
12693,control
5385,control
14800,treatment
12457,control
11858,control
7263,treatment
5376,control
1188,control
9853,treatment
6569,treatment
12527,control
4684,treatment
7721,control
7269,control
4047,control
5225,control
13998,control
5076,treatment
10858,control
13930,control
3737,treatment
8500,treatment
4548,treatment
7408,control
192,treatment
2327,treatment
13449,control
7486,treatment
3527,control
12715,control
9579,control
9435,treatment
202,treatment
3335,control
9049,treatment
4348,control
2095,control
25,treatment
2003,control
4321,control
463,control
4976,treatment
11843,treatment
12426,control
10960,control
7247,treatment
7320,control
7013,control
11268,treatment
9544,control
4279,treatment
4371,treatment
9198,control
7127,treatment
9081,treatment
2082,control
11763,control
1481,treatment
5832,treatment
1247,treatment
9555,control
14076,treatment
8381,control
8374,control
8794,treatment
10847,treatment
12580,treatment
12856,control
5175,control
3955,control
9800,control
933,control
7199,control
3194,control
6457,treatment
10668,treatment
13212,control
13588,treatment
1897,control
588,treatment
877,treatment
5829,control
14967,control
3451,treatment
10238,treatment
3345,control
5292,treatment
9492,treatment
2607,treatment
13846,treatment
9702,control
3911,control
7229,control
2799,control
177,treatment
8328,control
10096,control
11480,treatment
11903,control
3657,control
10837,control
14124,treatment
9453,treatment
108,control
6826,control
4571,treatment
6301,treatment
2930,control
9266,treatment
2532,control
10701,treatment
5375,treatment
9090,control
11731,treatment
11138,control
9474,control
13708,control
1232,treatment
11559,treatment
1169,treatment
5125,treatment
13769,control
134,treatment
1527,treatment
9388,control
14140,control
4615,control
10057,control
10331,control
11125,control
11627,control
14626,treatment
1363,treatment
14983,control
2533,control
8844,treatment
12903,treatment
12666,control
14378,control
1370,control
2747,control
13656,treatment
1652,treatment
6658,treatment
2117,treatment
3019,treatment
11313,treatment
8873,treatment
10414,control
1327,control
1974,treatment
13941,control
1489,control
2575,control
13204,control
10502,control
1175,treatment
3484,treatment
10876,control
3855,treatment
13778,treatment
3082,treatment
3859,control
12360,treatment
4662,treatment
12597,control
11755,treatment
2455,treatment
1905,control
4357,treatment
2969,control
14433,control
127,treatment
5594,treatment
2106,treatment
1435,control
12593,treatment
13833,control
8888,control
3218,treatment
237,treatment
9871,treatment
6948,treatment
8701,control
9146,control
10718,treatment
2253,control
12407,control
13706,treatment
9909,treatment
13067,control
1691,treatment
10074,control
11522,treatment
9627,control
11519,control
4007,treatment
5532,treatment
264,control
1270,treatment
5831,control
4809,control
1999,treatment
1235,treatment
9639,treatment
5037,treatment
3665,treatment
13131,treatment
3988,treatment
3205,control
620,treatment
14712,control
7729,control
9408,treatment
13591,control
14732,treatment
11471,treatment
6746,control
9765,treatment
511,control
8754,control
1872,treatment
11332,treatment
6531,treatment
4822,treatment
978,control
6185,treatment
2964,control
11379,control
7336,treatment
6110,control
14379,control
3471,control
1065,control
10030,control
12645,control
1865,control
1204,treatment
12544,control
7607,control
11354,control
6281,treatment
4687,treatment
1829,treatment
4668,control
4101,control
12866,control
11513,treatment
13494,treatment
6628,control
14158,control
5131,control
792,treatment
10519,treatment
6523,treatment
6269,treatment
5879,treatment
3054,treatment
3676,treatment
9124,control
4697,control
6320,control
11891,control
7216,treatment
934,treatment
5909,control
4096,treatment
10824,treatment
2826,treatment
11820,control
14775,treatment
7697,control
14904,control
3912,treatment
7462,treatment
1275,treatment
5045,control
7484,treatment
8923,control
7882,control
11526,treatment
11186,treatment
6932,treatment
10366,control
14064,treatment
10836,control
5534,treatment
2413,control
9333,control
9605,control
14040,treatment
14281,treatment
2469,treatment
4819,treatment
7341,treatment
14979,control
11081,treatment
7450,treatment
8227,treatment
9115,treatment
12850,control
6204,control
13897,control
11561,treatment
8075,treatment
3267,treatment
2452,treatment
2341,control
14154,treatment
3134,control
11604,control
2916,treatment
4487,control
10482,control
11299,control
9340,treatment
7761,control
1646,treatment
8007,treatment
4556,treatment
8984,treatment
14994,treatment
7857,control
10231,treatment
10585,control
10691,treatment
1808,control
10651,treatment
1471,control
11606,control
6377,treatment
2111,control
12772,treatment
6263,treatment
10964,control
12029,treatment
1996,treatment
901,control
3645,treatment
5660,control
4368,control
1777,treatment
4035,control
10689,control
4129,control
10663,treatment
1711,control
14384,control
11443,control
4426,treatment
14421,control
140,treatment
2654,treatment
10671,treatment
10953,treatment
12453,treatment
3214,control
13297,treatment
4462,control
10958,control
13397,control
1867,control
3935,treatment
10481,treatment
1724,control
11276,control
13657,control
14882,control
12412,treatment
3863,treatment
14147,treatment
11733,control
12135,control
3485,control
11388,treatment
561,treatment
12359,control
9820,control
4720,treatment
11562,treatment
1439,treatment
6487,control
5329,control
14571,control
6224,control
14343,control
10896,treatment
701,control
9357,control
5152,control
9735,control
12190,control
4002,treatment
10295,treatment
3680,control
5271,control
13068,treatment
11355,treatment
3754,control
12170,treatment
5582,treatment
5714,treatment
6570,control
1161,control
8493,control
13450,treatment
12874,treatment
5257,treatment
6616,treatment
12464,treatment
2677,control
4902,control
11021,treatment
9683,control
6901,treatment
1729,control
5435,control
12873,control
8935,control
1813,treatment
9913,control
6317,treatment
7480,treatment
14287,control
7113,treatment
7888,control
9393,treatment
8891,control
8137,control
14431,treatment
11815,control
4042,treatment
8214,treatment
2962,treatment
542,treatment
156,treatment
5456,treatment
6769,treatment
6407,treatment
7253,control
7478,treatment
5609,control
5228,treatment
8192,treatment
10842,control
4608,treatment
5083,control
407,treatment
7069,treatment
8936,treatment
13055,treatment
11547,treatment
3868,treatment
14071,treatment
2464,control
360,treatment
14540,control
10155,treatment
9514,control
2516,treatment
2021,control
11297,treatment
10920,control
9992,treatment
7072,treatment
12659,treatment
1311,control
846,treatment
8830,control
586,treatment
4154,control
540,treatment
1825,control
10276,treatment
12754,control
6476,control
9932,control
4520,control
1239,treatment
276,control
8085,control
9220,control
13558,treatment
12363,treatment
12603,treatment
65,treatment
3118,treatment
14736,treatment
5986,control
12385,control
1814,treatment
4406,treatment
2484,control
8751,treatment
6521,treatment
3588,treatment
5269,treatment
7800,control
13405,control
7491,treatment
12437,control
5351,control
9378,treatment
13723,control
13278,control
1285,control
6057,treatment
14223,control
12513,control
2228,control
9817,treatment
3593,control
14696,treatment
9799,control
12401,control
3448,control
1466,treatment
12623,treatment
2504,control
2257,treatment
13870,control
1877,treatment
9730,treatment
10809,treatment
12092,treatment
6671,control
8704,treatment
4220,control
1208,treatment
12760,treatment
6895,treatment
6680,control
14391,control
3633,treatment
8396,control
6614,control
2910,control
7439,control
10169,control
12671,treatment
12159,treatment
7105,treatment
1703,control
4739,control
9631,control
1824,treatment
5181,control
10248,treatment
10095,control
14441,treatment
2515,control
12419,treatment
14282,treatment
14191,control
13358,control
7692,control
11864,control
14654,treatment
2326,control
14989,treatment
8325,control
10868,treatment
622,control
10761,treatment
89,control
14634,treatment
2933,control
5614,control
1756,treatment
5485,treatment
4383,control
2611,treatment
13724,treatment
799,treatment
2927,treatment
2589,control
7024,treatment
503,treatment
6166,control
2222,control
1332,treatment
5033,control
9195,control
11979,treatment
8583,control
393,treatment
2056,control
3944,treatment
1386,control
10747,treatment
1700,control
12189,control
4218,control
13369,treatment
13371,treatment
1584,control
3478,control
6313,control
7570,treatment
11200,control
12612,control
5923,control
5544,treatment
8072,control
11244,control
7102,treatment
13642,treatment
5913,control
581,treatment
5728,control
10192,treatment
7541,treatment
3572,control
14855,control
9791,control
4235,treatment
199,treatment
9200,treatment
5459,control
507,treatment
11523,control
11293,treatment
10076,control
6250,treatment
10048,treatment
8831,control
8145,control
9196,control
9376,control
1071,treatment
12273,control
8122,control
7812,treatment
4080,treatment
2955,control
8890,control
6711,treatment
5247,control
9402,treatment
776,treatment
14002,control
5620,treatment
2447,treatment
12012,control
5971,control
13714,treatment
8565,treatment
6459,treatment
13729,control
6189,control
3376,control
13573,control
1887,control
548,treatment
5665,control
13385,treatment
3113,treatment
10792,control
4254,control
135,control
13711,treatment
8743,treatment
13883,control
5136,control
2724,treatment
12880,control
12389,control
6956,control
757,control
11875,control
11202,control
11465,treatment
8815,treatment
632,treatment
853,control
8980,control
11457,treatment
3125,treatment
9630,control
13841,control
13085,treatment
6591,control
7516,control
12888,control
10165,control
1906,control
10497,treatment
14503,treatment
5122,treatment
1859,control
7428,treatment
7343,control
5348,treatment
12499,control
4980,treatment
6027,treatment
4607,control
2457,control
8882,treatment
2080,treatment
8702,control
2020,control
12503,control
11972,control
712,control
14327,control
10645,treatment
7090,control
14746,control
10268,treatment
14468,treatment
5643,control
2647,treatment
9464,control
9107,treatment
11074,control
3318,treatment
12291,control
3489,control
3685,control
9539,control
13138,control
7665,control
1176,control
94,control
413,treatment
14144,control
1976,control
426,control
2619,treatment
780,treatment
9749,treatment
2849,control
10550,control
13082,treatment
6454,treatment
10370,control
1016,treatment
8834,control
6744,treatment
4635,treatment
2344,treatment
83,treatment
283,treatment
12749,control
1231,treatment
8715,treatment
10319,control
11597,treatment
11210,treatment
7732,control
14275,treatment
14137,treatment
14445,treatment
8271,control
13200,control
3715,treatment
14697,treatment
14833,control
11500,control
12813,treatment
13159,control
7251,control
12070,control
12476,control
13798,treatment
6914,control
13262,control
2597,control
12907,treatment
4729,treatment
8106,treatment
644,treatment
9863,control
1229,treatment
10228,treatment
994,control
3129,control
9989,control
9096,treatment
3975,treatment
5065,treatment
14507,treatment
4280,control
14956,treatment
5607,treatment
3493,control
13034,treatment
5684,control
686,treatment
12646,treatment
4830,control
2018,treatment
13676,treatment
3251,treatment
10715,treatment
6845,control
7444,control
3513,treatment
9197,treatment
7610,treatment
11660,treatment
7874,control
14269,treatment
4978,treatment
4166,control
7683,control
11863,treatment
12592,treatment
3745,treatment
8841,control
4172,treatment
9662,control
7677,control
11052,treatment
4388,control
8555,treatment
10303,control
14878,control
645,treatment
633,treatment
7334,control
12818,treatment
1013,treatment
3872,treatment
2194,treatment
6261,treatment
14414,treatment
7686,control
9761,treatment
13238,control
12173,control
10156,control
5424,treatment
14535,treatment
13305,control
13492,control
9353,treatment
11592,treatment
2163,treatment
9163,treatment
12325,treatment
6036,treatment
14214,treatment
11811,control
14781,treatment
13926,control
4508,treatment
3166,control
2970,treatment
12204,treatment
3474,control
3519,treatment
12380,control
12792,control
10097,treatment
13107,control
13198,treatment
9189,control
12852,treatment
9684,control
5619,treatment
3388,control
4538,treatment
13282,treatment
1224,treatment
7921,control
7667,control
7420,treatment
11331,control
9418,control
10518,treatment
3803,treatment
3406,control
10451,control
6698,treatment
4152,treatment
12712,treatment
13042,treatment
2717,treatment
1454,control
13116,control
12396,control
8236,treatment
5770,control
7349,control
10870,treatment
6913,treatment
7602,treatment
6325,treatment
1517,control
8151,treatment
5565,control
13452,control
6726,control
10364,control
4858,treatment
10575,treatment
14183,control
1985,control
14608,control
2002,treatment
3971,treatment
14866,treatment
11308,treatment
10340,treatment
1873,treatment
3961,control
12379,control
3152,treatment
13584,treatment
9398,treatment
7006,treatment
14761,treatment
10769,control
9893,control
3183,control
4245,control
10902,treatment
7605,treatment
4654,control
10687,control
14845,control
6498,control
8651,treatment
508,treatment
12914,treatment
6804,control
7873,control
2674,control
5262,control
10417,control
5802,treatment
2300,treatment
11862,control
8162,control
13667,control
9301,control
10433,control
1001,treatment
13606,control
10954,treatment
12244,control
2925,control
4282,control
14034,treatment
6630,treatment
9559,control
4091,treatment
10600,treatment
8732,control
1648,treatment
13053,treatment
5704,control
14231,treatment
903,control
7886,control
11687,treatment
470,control
614,control
7847,treatment
11433,control
12143,treatment
4341,treatment
3167,control
4515,control
5778,treatment
11077,control
6962,treatment
4181,treatment
5894,control
14323,treatment
8872,treatment
1891,control
11720,control
3161,control
5457,control
5739,treatment
5754,treatment
474,control
121,treatment
6413,treatment
396,treatment
4040,treatment
8355,control
12935,control
11743,treatment
11599,treatment
7922,control
4141,treatment
8620,treatment
9065,treatment
14870,treatment
293,control
13590,treatment
2270,treatment
1940,treatment
10441,control
5869,control
11051,control
7925,control
8246,treatment
10897,control
5433,treatment
450,control
2483,treatment
6674,treatment
8864,treatment
2847,control
10985,control
10362,treatment
7190,treatment
7302,control
11542,control
4756,control
14415,treatment
8641,treatment
11059,control
9778,treatment
6829,treatment
5526,treatment
14190,control
6985,treatment
5119,control
1236,treatment
5365,control
12722,treatment
299,treatment
3344,treatment
7394,treatment
10749,treatment
8008,treatment
3900,treatment
935,treatment
9954,control
4935,treatment
5407,control
4901,control
13006,treatment
12830,control
12288,control
13767,treatment
5712,control
1453,treatment
954,treatment
6950,treatment
14686,control
4058,control
4338,control
11800,control
9557,treatment
14221,control
3522,treatment
10525,treatment
8447,control
7424,treatment
7808,control
11708,treatment
6710,treatment
1580,control
1392,treatment
5253,treatment
6187,control
11455,control
13570,treatment
8861,control
13654,treatment
4649,treatment
3275,control
1734,treatment
9852,control
1091,control
9112,treatment
1736,treatment
10045,treatment
4466,treatment
5209,treatment
3692,control
2023,treatment
8198,treatment
8280,control
7813,treatment
11124,treatment
9369,control
3586,control
2556,treatment
8919,control
11563,control
11030,treatment
5943,control
54,treatment
1769,control
14784,treatment
867,control
1767,control
3097,treatment
12068,treatment
7696,control
14255,treatment
12397,control
14940,treatment
11253,treatment
10664,control
4135,treatment
13410,treatment
323,control
10239,treatment
6708,treatment
3093,treatment
8105,control
4105,control
1488,treatment
1026,treatment
8880,control
8975,control
10046,control
327,control
6097,control
4708,treatment
9607,control
93,control
9119,treatment
2288,control
8981,treatment
6586,treatment
11969,treatment
9780,treatment
10822,treatment
3867,treatment
8622,control
13829,treatment
13438,treatment
14189,control
4767,treatment
9423,control
1284,treatment
779,treatment
11398,treatment
10396,treatment
274,control
5479,control
10521,control
10164,control
4157,control
10480,treatment
9048,treatment
10628,treatment
11110,control
3346,treatment
2856,control
1571,control
2037,control
6877,control
4191,control
10602,treatment
13497,control
1158,control
4490,control
7188,control
3074,treatment
397,control
7741,control
1447,control
8239,treatment
9986,treatment
14952,control
1618,control
4224,treatment
11424,control
13434,treatment
3797,treatment
3379,control
13219,treatment
13736,treatment
13831,treatment
2060,treatment
10981,control
6662,control
3372,control
543,control
2063,treatment
11318,control
4955,control
10144,treatment
9681,control
11692,control
4314,control
567,control
11949,control
13063,control
14094,treatment
5803,treatment
4584,treatment
249,control
13259,control
76,treatment
10924,control
8203,treatment
658,control
5639,treatment
8015,treatment
14854,treatment
3815,treatment
7088,control
14410,control
368,control
1548,control
13439,control
12607,treatment
10054,treatment
6126,control
1558,treatment
13746,control
12166,control
7244,treatment
292,control
8467,treatment
1864,treatment
14660,treatment
1130,treatment
3103,control
1171,treatment
13576,treatment
2892,treatment
12970,control
1651,control
7337,control
14216,treatment
6631,control
12346,control
7387,control
11024,treatment
8659,control
2968,treatment
979,control
11871,treatment
14522,control
9128,treatment
4628,treatment
5896,treatment
5272,control
11968,treatment
6801,control
3017,control
12307,control
1167,control
13161,control
14604,control
1586,treatment
4446,treatment
6805,treatment
6084,control
894,treatment
5512,control
4733,treatment
11861,control
2195,treatment
8055,control
5825,treatment
4630,control
13691,control
795,control
8342,treatment
3165,treatment
5398,control
4394,control
8066,control
3089,control
2046,treatment
1459,control
1301,treatment
14256,treatment
4022,treatment
9164,treatment
14027,treatment
11366,control
8044,treatment
4861,control
176,treatment
10215,control
7718,treatment
12714,treatment
6277,treatment
14642,treatment
9113,control
11564,treatment
6741,control
2038,control
12685,control
1106,treatment
11306,control
6442,treatment
6125,treatment
5555,control
11505,control
2862,control
6736,control
4553,treatment
3094,treatment
1083,control
10277,treatment
8938,control
9469,control
6135,control
11521,control
10022,control
9743,control
14044,control
9826,control
5298,treatment
1404,treatment
2146,control
5840,treatment
14499,treatment
2553,control
8663,treatment
13827,control
14089,treatment
9532,treatment
10424,control
9621,control
10812,control
14273,treatment
5774,control
1024,treatment
9542,treatment
10922,treatment
11172,treatment
1899,treatment
11507,treatment
9145,treatment
7123,treatment
4377,treatment
3748,treatment
10403,treatment
7377,treatment
14171,treatment
13268,treatment
5991,control
9405,control
9889,treatment
13986,control
4250,treatment
14139,treatment
1194,control
1683,treatment
310,treatment
5124,control
11573,control
1980,control
5171,treatment
524,treatment
7854,treatment
4773,control
7787,treatment
12923,treatment
12398,control
2649,control
14409,treatment
8199,control
7975,control
886,treatment
9623,treatment
201,control
654,control
3860,control
2384,treatment
8576,treatment
6508,control
6821,control
2788,treatment
2754,control
14943,control
12292,treatment
7744,control
4680,control
13599,treatment
10728,control
357,control
8987,control
14681,control
11338,control
5968,control
2339,control
1379,treatment
12465,control
2756,control
8083,treatment
7858,treatment
14416,control
