user_id,gender,age,region
915,Ж,39,Оренбургская область
916,М,32,Краснодарский край
917,Ж,23,Оренбургская область
918,М,32,Иркутская область
919,Ж,48,Иркутская область
920,М,35,Санкт-Петербург
921,Ж,41,Иркутская область
922,Ж,22,Санкт-Петербург
923,Ж,37,Иркутская область
924,Ж,26,Санкт-Петербург
925,М,35,Оренбургская область
926,Ж,38,Иркутская область
927,Ж,44,Нижегородская область
928,М,33,Санкт-Петербург
929,М,34,Краснодарский край
930,Ж,37,Санкт-Петербург
931,Ж,30,Астраханская область
932,Ж,44,Астраханская область
933,Ж,36,Краснодарский край
934,М,27,Иркутская область
935,Ж,40,Иркутская область
936,Ж,31,Санкт-Петербург
937,М,40,Иркутская область
938,Ж,44,Республика Адыгея
939,М,39,Астраханская область
940,Ж,41,Астраханская область
941,М,35,Краснодарский край
942,Ж,31,Санкт-Петербург
943,Ж,33,Оренбургская область
944,Ж,34,Нижегородская область
945,Ж,29,Краснодарский край
946,М,33,Нижегородская область
947,Ж,31,Краснодарский край
948,Ж,31,Республика Адыгея
949,М,28,Нижегородская область
950,М,38,Санкт-Петербург
951,М,39,Краснодарский край
952,М,27,Республика Адыгея
953,М,35,Краснодарский край
954,М,29,Санкт-Петербург
955,М,39,Санкт-Петербург
956,Ж,24,Краснодарский край
957,М,41,Оренбургская область
958,Ж,29,Краснодарский край
959,Ж,27,Санкт-Петербург
960,Ж,36,Краснодарский край
961,Ж,39,Санкт-Петербург
962,Ж,31,Нижегородская область
963,М,36,Краснодарский край
964,Ж,31,Нижегородская область
965,Ж,36,Республика Адыгея
966,Ж,46,Республика Адыгея
967,М,24,Санкт-Петербург
968,Ж,30,Санкт-Петербург
969,Ж,34,Нижегородская область
970,М,28,Санкт-Петербург
971,Ж,30,Санкт-Петербург
972,М,34,Краснодарский край
973,Ж,32,Оренбургская область
974,Ж,31,Оренбургская область
975,Ж,32,Иркутская область
976,Ж,38,Оренбургская область
977,Ж,44,Астраханская область
978,М,41,Краснодарский край
979,М,29,Иркутская область
980,М,35,Краснодарский край
981,Ж,32,Оренбургская область
982,Ж,29,Оренбургская область
983,Ж,35,Краснодарский край
984,М,30,Оренбургская область
985,М,33,Краснодарский край
986,Ж,33,Краснодарский край
